customer_id,age,annual_income,avg_monthly_spend,credit_utilization,loan_amount,loan_term_months,interest_rate,default_status,debt_to_income_ratio,loan_to_income_ratio,age_group,income_band
867,38,857033.98,15050.459295996156,0.5807000483326602,1183194.812318866,48,13.560174715660516,0,0.21073319817722264,1.3805693122212797,25-40,High
868,36,513023.96,67955.86407936498,0.05,370785.25854401634,12,10.133636741275847,0,1.5895366153120407,0.7227445255071836,25-40,Medium
869,42,556625.5,38051.90146117292,0.05,937797.0834715766,12,12.494465938178863,0,0.8203411764895339,1.6847900131624882,40-60,High
870,47,456514.02,30321.27275842464,0.256063521214402,414301.7402262029,12,10.909863754954522,0,0.7970297891422824,0.9075334427323893,40-60,Medium
871,41,512508.94,39685.76271642624,0.15981897481967838,1127844.307323324,60,11.334237055476347,0,0.9292114057505316,2.200633431532578,40-60,Medium
872,42,585818.81,89781.31470189028,0.5929259417773678,632170.2712035539,24,9.840188177995373,0,1.8390938597937532,1.0791225211828788,40-60,High
873,53,485186.08,63872.066247651404,0.4669281780420047,1524893.9949924252,24,12.153820878677148,0,1.579733686860548,3.1429054910075434,40-60,Medium
874,61,380711.63,98400.60880617135,0.3985477047812221,1145143.9538843185,60,14.098386152436994,1,3.1015792863329557,3.007903787662905,60+,Medium
875,37,958771.34,51816.42292646769,0.7569649013143586,2924616.7017195267,48,11.037732460703578,1,0.6485353172088063,3.0503797722192307,25-40,High
876,52,680887.95,52831.82692688674,0.11510953453239076,1818529.5950105465,60,12.187551205623393,0,0.9311105052198984,2.6708206467900433,40-60,High
877,63,550616.42,52713.21380402555,0.904792674130172,818913.7284432747,48,15.130918841926515,1,1.148818928517073,1.487267176745791,60+,High
878,45,1029235.035,85133.1830077706,0.6346929143442592,2545571.7901857323,48,13.089637490449777,0,0.9925800826370501,2.4732657785845116,40-60,High
879,47,474056.11,74820.52026871394,0.4956301627861163,418574.3469658147,48,12.881814014046267,0,1.8939661873033706,0.882963721247712,40-60,Medium
880,40,435643.55,60802.76761533997,0.44235962803817813,1819943.2780781093,48,10.621598647313991,1,1.6748399267797713,4.177597207804659,25-40,Medium
881,23,163640.52,58330.01333087397,0.3751612741848801,459503.60821238544,24,11.171335826471608,1,4.277425664318884,2.808006282382783,<25,Low
882,32,574648.78,96927.3401312555,0.5116448755425559,2564099.6589170857,24,13.813299650990334,0,2.0240677820199426,4.462029239698526,25-40,High
883,48,509903.14,75793.71822234875,0.3815596810230516,850119.6511799996,48,15.765303585891242,0,1.7837203722028168,1.6672179174656574,40-60,Medium
884,63,294532.66,26885.364346585076,0.32548279366692545,1451150.2470179412,12,9.213779861877047,1,1.0953772398586321,4.92695868437117,60+,Low
885,54,643091.55,47400.649153088365,0.6402541089033207,483166.2365474835,24,15.455029554520696,1,0.8844896031320274,0.7513179679432632,40-60,High
886,34,456009.42,27898.609806151722,0.4953633399199621,166827.17647439183,24,8.177476746234603,0,0.734158776092434,0.36584151370029117,25-40,Medium
887,53,422473.1,91195.75441245305,0.658657939786124,2742663.3263013717,24,11.53595155943628,1,2.5903401966881128,6.491924163458862,40-60,Medium
888,28,915587.14,32187.55265532467,0.6630034900708631,1332813.586129934,12,8.753549244708504,0,0.42186113695731464,1.455692776691833,25-40,High
889,45,734009.34,74003.1986861185,0.8020833113001864,185416.24546743114,36,14.787871763652298,1,1.2098461638559286,0.2526074742692391,40-60,High
890,50,672188.91,53766.45286694829,0.41874242025244635,1999801.1092880096,12,9.805816757684365,0,0.9598454017984013,2.9750581712037016,40-60,High
891,62,1029235.035,78547.72462587402,0.29057419638944165,2481433.0922501027,24,11.062521151178299,0,0.915799271747962,2.410948916298892,60+,High
892,28,680576.71,79694.15403462212,0.40213760317239594,1009881.8982133804,48,8.111015167795177,0,1.4051756905044037,1.4838619708473133,25-40,High
893,40,326999.51,91758.43198408054,0.6847128861373177,2096604.7072628613,24,14.34591060467054,1,3.3672869534543537,6.411644798069762,25-40,Low
894,64,386378.56,97658.55075773786,0.35903404175377457,1027236.8528543409,12,13.542724094669314,1,3.0330425401783536,2.658627986124129,60+,Medium
895,59,306854.47,71389.3506427788,0.2982362266142493,1438833.565465835,12,8.57129705992704,0,2.7917866332967076,4.688977043306018,40-60,Low
896,57,520555.94,89105.16500779214,0.3699645235661935,2616987.3853318184,24,11.05445681139279,0,2.054076993326607,5.027293292113463,40-60,Medium
897,64,1029235.035,59062.37500460852,0.33198326367316905,570028.040214472,12,14.655544492000296,0,0.6886167648337993,0.5538366076068058,60+,High
898,35,198135.02,42052.05559212886,0.41234862628538993,710019.521365307,12,13.370819007533568,1,2.546872668473985,3.583513511974345,25-40,Low
899,41,315960.88,32301.87752158621,0.74168964145954,1451510.848648131,24,15.726445824335496,1,1.2268054521782397,4.5939574818506985,40-60,Low
900,37,491424.74,64595.27912463997,0.16855149548315163,383848.51276834443,36,10.500646710205324,0,1.5773388810170192,0.7810931797376429,25-40,Medium
901,46,478373.07,87701.84924654412,0.34454974769551516,2850962.115148589,12,13.095811994615142,1,2.2000030038449476,5.959704452319168,40-60,Medium
902,63,459856.74,97153.14537241012,0.48480978362714494,1424892.3466169802,36,14.168553091878952,0,2.535219434793804,3.0985570563062317,60+,Medium
903,45,1029235.035,62754.32264054688,0.5221089684531784,161041.09905381355,12,11.286511707699201,0,0.7316617158165069,0.15646678705784003,40-60,High
904,21,552394.31,59560.026420559836,0.7924432263964514,2760912.0724857445,12,13.665740673073575,0,1.2938589411732317,4.998082026742354,<25,High
905,47,388124.26,70492.61219567969,0.4795205812887415,157252.15731874044,24,12.22110087404222,0,2.1794858851341994,0.4051593098528302,40-60,Medium
906,22,515321.67,26214.32623692362,0.4437906442408284,374536.26097581815,36,12.10968915092776,0,0.6104379713802517,0.7268009144187905,<25,Medium
907,63,1029235.035,84290.02348397132,0.99,1212775.2929830693,12,11.323525447791432,0,0.9827495639104977,1.1783268658193988,60+,High
908,59,175785.58,34787.40055306806,0.6545914528492992,1518703.6151026492,12,14.226873581075342,1,2.374761380522889,8.639523305055222,40-60,Low
909,34,446953.06,63855.62455688841,0.7148477844350494,1648035.287570314,60,8.598718859881263,0,1.7144249883481297,3.6872670422489424,25-40,Medium
910,48,839470.38,71235.01083135295,0.5304047330524896,2332397.4079354587,12,8.317020546924553,0,1.0182850405945656,2.7784153717674456,40-60,High
911,50,1029235.035,90948.87583669016,0.4379259210223492,2478961.1407275368,24,15.030241921399867,0,1.0603860857110075,2.4085471796318485,40-60,High
912,62,532858.92,81842.21279813787,0.4840236689829934,2201652.9363836623,24,15.097565689248231,1,1.8430892619338237,4.131774572495966,60+,High
913,35,580421.93,50244.18781891219,0.6446542188239783,2574293.0045777364,24,10.897286469644833,1,1.0387792443110242,4.435209752632428,25-40,High
914,36,513283.1,37083.20569662423,0.6645555720191028,1319053.5052326832,48,8.517059903154891,0,0.8669649718829449,2.569836227284092,25-40,Medium
915,37,313968.82,12605.972416234574,0.2833283298277015,1465300.5008049086,60,10.300569838690892,0,0.4818047505316448,4.667025537137441,25-40,Low
916,53,1029235.035,70004.44545910365,0.5907613702662017,2891154.296038082,60,11.310437744493925,0,0.8161919454182239,2.809032143020745,40-60,High
917,31,513680.9,22357.490208308343,0.3414907392857841,1238157.3846184646,12,11.355639507076585,0,0.522288997896749,2.410362901596039,25-40,Medium
918,52,286013.11,34495.28000405944,0.5651388988816023,2215679.984021785,48,13.244811685473586,1,1.4472880632944178,7.746777705475757,40-60,Low
919,65,634811.81,25531.43279168299,0.6078445253059027,2981826.042815754,36,8.690193618673149,0,0.4826268016346385,4.69718111075431,60+,High
920,65,351717.6,47524.44820198511,0.3229377101560035,2718964.06694155,12,13.993925267657769,0,1.6214524903610779,7.7305317304040235,60+,Low
921,24,1029235.035,65563.22476818619,0.5179047041373119,2637281.8146833926,24,10.986038806596373,0,0.7644111116157587,2.5623708142459343,<25,High
922,23,456263.96,81895.90846716463,0.6161737448072215,2562964.0354764294,24,13.885041614121189,0,2.153908675158072,5.617283546735599,<25,Medium
923,23,344058.64,52803.77426508258,0.6569472572863955,838365.6074090091,48,11.824611920372577,0,1.8416781836404137,2.436693952545441,<25,Low
924,51,431174.2,24721.240107654914,0.554394701846612,963214.40305496,12,8.24336980583417,0,0.688016308238895,2.233933299012232,40-60,Medium
925,57,972575.53,72430.86926259435,0.313932223907362,962224.1877729474,48,15.99580249025993,0,0.8936791070109816,0.9893567729109403,40-60,High
926,33,408262.44,56002.89350107774,0.5792822492367172,627280.0510378274,60,9.653392043677135,0,1.6460851064646869,1.5364627983848511,25-40,Medium
927,28,585825.76,46330.97353948084,0.46459269105437195,1714782.632160391,48,11.042484479278826,0,0.9490393226712497,2.9271205693658655,25-40,High
928,49,637968.72,99276.15334162964,0.2831781525734841,2983378.372581224,24,10.877002050986507,1,1.8673546253169837,4.676370923924333,40-60,High
929,30,182307.08,20945.501498607802,0.16426630712593365,2087316.722558038,36,15.796830906977075,0,1.3786958684396329,11.449455076336246,25-40,Low
930,52,568007.25,89199.89148621478,0.7390812037885515,2296079.9458585796,48,12.436566113600922,1,1.884480696037907,4.042342674074282,40-60,High
931,30,368784.28,89979.38161819002,0.5268654907819526,195586.78072517633,60,13.6224122871639,0,2.927870405480082,0.5303555257972935,25-40,Medium
932,28,738625.4,75492.940274489,0.4261660775960797,1155137.1826686244,36,15.6882659842017,0,1.2264881268554642,1.5639012450270793,25-40,High
933,46,338240.37,81550.09716701758,0.422579312419193,2129499.091527553,48,15.104697583353609,1,2.8932122029201035,6.2958158765245935,40-60,Low
934,52,439687.88,22283.277835279594,0.727244585440024,1862151.0030758162,24,9.189389246076189,0,0.6081571637211268,4.235165643128067,40-60,Medium
935,58,618531.24,87307.9014363484,0.21230254071639948,1230530.440808788,36,9.913070605970553,0,1.69384300983113,1.9894394352802423,40-60,High
936,59,544598.07,24955.838508798704,0.6141179521357272,2751539.8393780016,48,13.84422654953798,0,0.5498918901890057,5.052423045454424,40-60,High
937,53,685899.69,32201.234130965076,0.5481251235483002,2514386.3315838175,36,15.451989912321023,0,0.5633692728036966,3.6658222306294053,40-60,High
938,63,685762.5,17873.234122251706,0.5063015323114275,2817648.195642215,36,8.35625163120336,1,0.3127596062295918,4.108781386620317,60+,High
939,57,660553.78,31720.610513703527,0.5572917087686357,1656319.1269950443,60,12.804492807104385,0,0.5762548602241627,2.5074705151108883,40-60,High
940,45,1029235.035,53391.46203181049,0.500655707195764,2743843.387099813,60,9.7550315399545,0,0.6224987710233999,2.665905545179788,40-60,High
941,28,221463.78,64177.351065068695,0.5539646181026361,2752234.943288505,24,10.048585879040171,1,3.477445444039763,12.42747208274195,25-40,Low
942,28,511595.28,67734.83794538368,0.47507437111452183,2893228.966184744,12,15.974146584378678,0,1.5887911541025244,5.65530816895876,25-40,Medium
943,55,505045.99,17091.811123039097,0.3490016540875324,1726486.7315520912,24,13.06563629786482,1,0.40610506278144926,3.418474288949589,40-60,Medium
944,54,845332.1,88051.81607550834,0.44213819757008765,435023.38110007497,60,15.514207042475377,0,1.249948739561765,0.5146183152160849,40-60,High
945,26,735995.89,40590.64517020402,0.3841322560455373,2609535.827355828,12,11.373728627227809,0,0.6618076930326992,3.5455847822137,25-40,High
946,29,288871.78,67563.01673274502,0.5987081561906445,1962896.544872494,24,9.530928496253605,1,2.806629989239309,6.795044309528933,25-40,Low
947,62,351138.56,23700.20212650983,0.6513245534442971,1413294.7188554376,36,9.172201684443856,0,0.8099435889869742,4.024891822918672,60+,Low
948,49,468715.9,36643.41934782158,0.4738150303454514,1818034.4358476205,36,8.404325603091916,0,0.9381397818462291,3.878755629684464,40-60,Medium
949,56,439687.88,76265.61325828482,0.5619325086311334,931160.707606219,24,8.188770691550246,0,2.081447774042391,2.117776609185177,40-60,Medium
950,48,542750.83,70915.2275132084,0.6019310772793194,1635735.9906145574,12,10.186694673500682,0,1.5679068241286722,3.0137880961224095,40-60,High
951,42,120842.86,99177.64437380656,0.21410140736306343,2279917.025281695,48,8.40438083470777,1,9.848589585563257,18.866791346064595,40-60,Low
952,38,677509.78,89490.32390311753,0.4820615097943329,1197616.1186119856,36,13.668782113610234,0,1.5850455868510271,1.7676735509441437,25-40,High
953,35,448790.19,59051.41188460714,0.42380834634369,1078765.5483849342,12,12.669499446736523,0,1.5789492694020022,2.403719092845889,25-40,Medium
954,42,572429.54,57627.429427492236,0.4525820070690252,2459466.3173501994,60,8.81805027053163,0,1.2080598655511503,4.29653982802879,40-60,High
955,22,501680.58,89081.4516735517,0.6082326992178847,2989956.946342603,48,13.210416140421195,1,2.130792904287067,5.959881776453461,<25,Medium
956,35,873110.4,99487.28016306178,0.3556030564250172,1751482.4571522763,60,10.974466730622591,0,1.3673498356642426,2.0060263365918862,25-40,High
957,56,1010600.39,10706.371175811526,0.6720757435013511,2633530.1529505244,48,13.285629028022043,0,0.12712883883781037,2.6059065274559456,40-60,High
958,34,527339.05,44090.48297034986,0.3425843994932962,1822095.0955657037,60,10.030090967063371,1,1.00331237681753,3.4552629765721,25-40,Medium
959,51,1003516.13,69139.35710512544,0.3704502709846555,579947.1273167719,12,11.042678251700817,0,0.8267652710888715,0.5779151026867618,40-60,High
960,63,405050.72,77763.82191563482,0.6405265756099279,632510.8873163533,36,11.237020500512552,0,2.303824723450974,1.5615597160680355,60+,Medium
961,42,439687.88,10675.072374137979,0.6169992022474758,297359.90529414685,48,8.507894138766266,0,0.2913450070301136,0.6762977075787189,40-60,Medium
962,26,570347.69,73972.41002802423,0.380894379389315,2448719.0128724766,36,13.625020393495387,1,1.5563645402619073,4.293379382096694,25-40,High
963,36,884328.45,26718.04484454508,0.4574554354960497,1369964.105885292,36,10.479758394877141,0,0.36255368481534317,1.5491575623121614,25-40,High
964,40,439687.88,74319.4990260411,0.4266200000078708,684431.6564995722,24,9.918373056812985,0,2.0283342545455043,1.5566307092648817,25-40,Medium
965,26,313846.16,79966.3057718733,0.7251813166997784,796555.4478702054,24,11.050783539015894,0,3.057535160737604,2.538044269428708,25-40,Low
966,51,665945.09,23182.31704927569,0.8205150162975916,823431.8935907315,12,14.913341137173571,0,0.4177338473826848,1.236486169739207,40-60,High
967,62,227313.4,87081.92365389322,0.2567095008196507,2481028.641709197,60,12.898916106022412,1,4.5971028713956965,10.914572751580844,60+,Low
968,34,385425.28,47264.872876246314,0.45623263210153175,997064.0366699845,60,15.77327381763672,0,1.4715653174461096,2.586919147259838,25-40,Medium
969,60,735964.02,78029.62146683269,0.3601976874196653,1351119.6631921502,48,14.509790418774156,0,1.2722842858567898,1.8358501590772742,40-60,High
970,48,666857.27,99812.55685311528,0.426825340008616,559315.2704995531,60,10.856952975160272,0,1.7961125058101015,0.8387331077601554,40-60,High
971,58,519854.11,48517.964814564046,0.3340976638563552,923247.444931982,24,14.561582943230109,0,1.1199595551428239,1.7759741188388065,40-60,Medium
972,43,727661.15,57770.75426800435,0.5413253649153409,890791.9716250735,24,11.592839275175272,0,0.9527086216105561,1.224185146651121,40-60,High
973,35,757608.15,59193.56094692118,0.9062068235702849,2793751.49283427,12,8.742782435059762,1,0.9375859161006308,3.6875942963843116,25-40,High
974,24,120261.48,84222.71333092557,0.5436357404608839,450151.3844606473,24,12.103269437444446,1,8.403959106200148,3.7431053107000456,<25,Low
975,50,439687.88,47182.84692433053,0.5993176924743391,2215543.0783895156,48,13.228642236499653,0,1.2877183767084197,5.0388995902946325,40-60,Medium
976,52,365816.58,64189.56527324654,0.37957717233804433,1348703.372546057,48,13.377111465549307,1,2.105631142467513,3.6868295377592153,40-60,Medium
977,38,683593.64,52956.992295539945,0.6002692105265126,317937.66807100293,12,12.738047031651456,0,0.9296223229146476,0.4650974635618361,25-40,High
978,45,322908.59,98245.83385225349,0.5469718566265284,2193998.974047251,48,8.155735709125452,1,3.651033272998534,6.794489344638527,40-60,Low
979,40,314225.36,66368.70351556712,0.8506382457242724,673562.0658841517,12,12.803315190760799,0,2.5345644991441985,2.143563669985617,25-40,Low
980,64,508717.56,37058.392249071054,0.3369799767976533,1115799.6807668074,60,15.400379132041024,1,0.8741603238324477,2.19335790328686,60+,Medium
981,56,647619.07,59584.17732778418,0.7492718766157942,2586129.6557207876,48,12.89860518894419,1,1.1040597182127607,3.9932883009772824,40-60,High
982,49,526237.34,82723.98973204028,0.5436684265777006,2434435.638221027,24,14.82104848472013,0,1.886388139588277,4.626117253901114,40-60,Medium
983,64,215000.43,51353.732006413265,0.4938717907758693,2381694.213641227,48,9.816868539130628,1,2.866249077162121,11.077625350057334,60+,Low
984,35,244981.99,94997.48293021391,0.22404885210109304,2582877.0324493865,60,14.147384266647915,0,4.6532800030017185,10.543130262144523,25-40,Low
985,62,265590.06,88578.66312175481,0.05,852419.5341159403,36,8.659152960909275,0,4.002197813657099,3.209531012252267,60+,Low
986,26,545960.15,46786.44392403023,0.7175595328055423,545734.218156669,60,14.028992295832143,0,1.0283485472123977,0.9995861752119986,25-40,High
987,27,439687.88,97586.32032353325,0.05,1537034.7102110188,60,8.961742312394692,0,2.663334372287903,3.495740456186827,25-40,Medium
988,57,440179.79,19268.955711912575,0.8361689680262336,1549195.7284393758,12,15.335418833013778,1,0.5253023282667088,3.5194612829438987,40-60,Medium
989,45,439687.88,53583.553147200386,0.5440367169731294,1356148.135264427,48,12.216581784915338,0,1.4624070096414863,3.0843427734792845,40-60,Medium
990,25,593507.65,16865.093457838997,0.6641092621989382,2454265.0016425657,60,10.206997255425732,0,0.34099159714970473,4.135186802802905,<25,High
991,27,439687.88,93550.55479564735,0.4464336216239981,694916.9826336929,36,14.244552622901171,0,2.553189907230939,1.58047791227198,25-40,Medium
992,29,305409.18,12149.624267228091,0.587534249826715,1435021.8314230633,12,11.191748972996656,0,0.47737756673436305,4.698685977360155,25-40,Low
993,29,355405.36,59892.923941061155,0.2642716321492511,444669.56364234834,36,11.238939216524262,0,2.0222404279235797,1.251161669712433,25-40,Low
994,34,216076.47,99856.37291162026,0.8060924188120193,2207534.050738918,12,15.101344866624828,1,5.54561297183096,10.216448143284264,25-40,Low
995,44,197121.79,19721.020282097605,0.8167722538203324,1927116.6343602375,60,9.079464760061118,1,1.2005382225129513,9.776274020037244,40-60,Low
996,24,364907.67,81574.78938491041,0.3467318532793409,477918.178268642,24,12.263611013830271,0,2.682589468779664,1.309696171277085,<25,Medium
997,36,390551.27,59364.95159910656,0.1313050013356727,266731.43251554156,24,10.98879950278459,0,1.8240355976547682,0.6829613753798357,25-40,Medium
998,30,327227.12,59444.41429289252,0.5788356286209649,968506.2781250367,12,14.958756297849495,0,2.1799323097508245,2.9597371945364332,25-40,Low
999,56,827069.7,79567.68603319809,0.7688414474378451,1454906.2266386652,12,11.543609146604279,0,1.1544519553773727,1.7591095727949715,40-60,High
1000,58,520281.09,75883.4323222101,0.5655104422262542,2875402.3305450985,60,9.497375835996065,0,1.7502100410117174,5.526632402775005,40-60,Medium
1001,48,363438.01,60106.7569271364,0.05,1801542.135039457,60,10.928725552402572,0,1.984605526333464,4.95694474840278,40-60,Low
1002,40,362461.61,44620.82524001667,0.9343392905272785,982346.8055030765,36,14.425497605409863,1,1.4772596272476965,2.710209242581791,25-40,Low
1003,65,326229.62,11717.027555640047,0.2780884813009671,2290709.700919098,12,8.345353774328736,0,0.43099805182521617,7.021771048622434,60+,Low
1004,49,185027.03,64829.44769819936,0.9491828795562516,1276724.0775212008,12,15.562364790476302,1,4.204539046961908,6.900203054230513,40-60,Low
1005,57,361998.07,58178.76476847737,0.4041348496972327,1281580.3502121116,36,11.706380786292206,0,1.9285881198806625,3.5402960855899357,40-60,Low
1006,40,1029235.035,11053.741113637223,0.05,625297.4605950576,36,12.970880006064721,0,0.12887716493604073,0.6075361208385776,25-40,High
1007,63,473628.3,49478.91871048186,0.6872779067262895,2035844.484608257,24,13.359720053529504,0,1.2536139088939202,4.298401266580264,60+,Medium
1008,31,295387.06,99908.18859227939,0.6219331166149665,1224907.269772443,24,10.305767055874057,1,4.058736571288372,4.146787167225413,25-40,Low
1009,21,448095.56,54068.085509519704,0.4030409172776527,1018603.0094402821,48,14.556083605897804,0,1.4479434389268138,2.2731825538291033,<25,Medium
1010,30,421392.21,90668.55403152393,0.5607855165617817,907303.6021216537,12,9.091521728390688,0,2.5819714331650485,2.1531095748581914,25-40,Medium
1011,62,178141.36,62071.81558366637,0.6277117386572568,2822768.007290379,60,8.335064709095867,0,4.181296174027168,15.845663282745676,60+,Low
1012,39,269490.8,69276.87479272929,0.21273495144539006,1923117.3665365747,60,12.249597513948817,1,3.084789898255345,7.136115097571326,25-40,Low
1013,41,557051.54,31463.558633565586,0.5032875356032175,832988.7669207933,36,15.969867839500935,0,0.6777877386404623,1.495353135404299,40-60,High
1014,34,346327.02,28832.356792946568,0.7685768399490419,862480.0110461613,12,9.063360906640035,0,0.999021911473609,2.490363041977381,25-40,Low
1015,59,671884.71,96608.27413472142,0.47792775881689614,2745269.652707229,12,8.137346798035804,0,1.7254437738531914,4.085923688763849,40-60,High
1016,52,392174.39,58465.76893745529,0.3489013562581532,2661968.1115065324,12,11.49317462984644,0,1.7889725722515013,6.787715310799699,40-60,Medium
1017,59,567660.33,60638.55075558983,0.8152744145690236,511743.6358388473,36,8.156751526281774,0,1.281862710165211,0.9014962096062752,40-60,High
1018,56,439687.88,36121.44402738512,0.3231554639983798,2480110.987403515,60,8.599699490652489,1,0.9858296033282097,5.640617129140596,40-60,Medium
1019,46,1029235.035,34195.5920576012,0.7240505366308173,2035119.6852544823,36,10.814083266272926,0,0.39869134914476984,1.97731287417211,40-60,High
1020,38,647961.9,44190.41009707938,0.3479217969278695,454947.72895173146,48,15.54110593900866,0,0.8183890459685246,0.7021211107500788,25-40,High
1021,24,319934.73,81941.84294638332,0.4305281133856939,1651737.4334784914,60,15.24249300009349,1,3.0734459974276622,5.162732515718101,<25,Low
1022,49,440332.56,42821.07825783764,0.7859201130313339,826641.5783411316,24,15.789221788360539,0,1.166965575050938,1.8773119533589149,40-60,Medium
1023,26,303750.06,14986.962184194359,0.6300618435201853,1725132.0330916345,36,15.4041987198158,0,0.5920774014343645,5.679445900658043,25-40,Low
1024,24,447467.86,97369.38528054574,0.44707905182915897,2570272.5385603774,12,12.78988113400759,1,2.611210162371324,5.74403832838492,<25,Medium
1025,42,354776.73,76310.14012375424,0.337402769916914,1542019.261884628,36,13.525340888738535,0,2.581121037687706,4.346449841523225,40-60,Low
1026,35,806834.38,27540.664594318896,0.3322307924112762,1475428.5837958604,12,13.954047277571359,0,0.4096106751571825,1.8286635031539686,25-40,High
1027,25,393168.22,43645.563497254836,0.2603156586348222,900545.1713857878,24,10.400395528363214,0,1.3321187606848237,2.290483120395102,<25,Medium
1028,60,480755.59,34766.67093700832,0.7420932317671718,144754.93068062622,12,11.18391519752227,1,0.867800728524238,0.301098798831702,40-60,Medium
1029,47,372344.52,67121.24136742984,0.5161613987736802,1070979.7116668257,24,8.629284047267607,0,2.163197934024,2.8763138817427087,40-60,Medium
1030,53,205778.87,77589.88409525192,0.246820711356182,883143.1194452803,24,13.39974792423481,0,4.524656050171833,4.2917094424966,40-60,Low
1031,33,765399.57,87910.01263264543,0.7112389402725188,2465035.701077432,36,8.773256652619134,1,1.378260705832047,3.220586733642184,25-40,High
1032,43,290453.15,64519.10768549265,0.663207140473303,1023212.4976826924,60,15.063301012908738,1,2.6655909644151277,3.522814256559766,40-60,Low
1033,58,287677.07,21290.0492686383,0.6249023015018376,2259830.9356761053,36,13.984858290329338,0,0.8880811780503034,7.855443381970295,40-60,Low
1034,22,239439.19,40988.39015741428,0.9493801776785527,773337.6556667327,24,10.10383234004939,1,2.054219619975207,3.2297873028501836,<25,Low
1035,49,502789.04,97157.63764038814,0.7621219814191467,2667724.5193653908,36,15.274546131036681,1,2.3188485804795143,5.305852568634732,40-60,Medium
1036,33,576877.4,91123.71111386013,0.5391231428979629,1760832.2199434524,60,9.665083705366252,0,1.8955232660636758,3.0523508460263002,25-40,High
1037,45,276799.35,91183.63585952591,0.2619605633220338,1732657.7930950862,60,13.649462578194584,0,3.953057080207418,6.259616552911292,40-60,Low
1038,39,1029235.035,56907.96358511909,0.48711807827481907,771744.3153964994,48,15.049983848838068,0,0.6634981707763467,0.7498232076762713,25-40,High
1039,44,295838.06,77856.3214907863,0.4777136809692019,2207109.9518476147,12,15.894665067406699,0,3.1580651180900645,7.460534157936321,40-60,Low
1040,30,581510.11,71652.56958343854,0.42888614094665817,2591046.5117731644,48,12.81205761814925,1,1.478617173141259,4.455720489147066,25-40,High
1041,48,424645.66,28089.623407419567,0.5667045081428848,1229443.587548551,48,15.5443477710061,0,0.7937805861221678,2.8952223073433765,40-60,Medium
1042,60,366147.52,11611.600794804559,0.6751401208167148,1834906.1372308964,24,9.610749412998826,1,0.3805548363065649,5.011384857204266,40-60,Medium
1043,39,324434.48,92651.91968806565,0.7598118282397262,1473428.2875753986,60,8.459136953247397,1,3.4269570739114656,4.54152803849763,25-40,Low
1044,50,778676.81,42794.931180433035,0.8379499318255574,1679010.1525863574,60,14.152503756844776,1,0.6595023346915858,2.15623495014107,40-60,High
1045,31,414076.87,53720.98117472817,0.6172902890257703,2343734.2607968026,12,15.150613930385868,0,1.5568408206349176,5.660142912104225,25-40,Medium
1046,31,249226.2,26393.636627000677,0.60501099509526,2152560.4378586696,36,10.862596735459729,0,1.2708280249990094,8.636974916195285,25-40,Low
1047,52,428842.32,94094.31549776904,0.8830982245804475,963240.1739541459,48,9.650948159273385,0,2.63297658209952,2.2461406653012834,40-60,Medium
1048,40,302970.06,47685.0255926369,0.43033764454300993,1987392.6583495545,24,14.774708342595373,0,1.8887024913010968,6.559699854003906,25-40,Low
1049,58,450069.18,88624.0450254746,0.902165882918618,2284286.7964787856,24,15.554563363697815,0,2.3629446039955346,5.075412620963705,40-60,Medium
1050,49,453354.2,82884.42849604764,0.7434206695835238,1958147.4598164223,36,12.100477234531333,1,2.193898593974803,4.319244113799811,40-60,Medium
1051,26,481912.29,32208.850712219624,0.4553560015433671,1659865.3984521427,36,11.706851566695935,0,0.8020260461642003,3.4443309143498766,25-40,Medium
1052,57,833431.1,28464.21121848483,0.30960636311220247,2984827.297581877,48,13.262909004030778,0,0.4098365595210186,3.5813725904659393,40-60,High
1053,49,634590.24,50152.18193215991,0.3064593714550182,2111882.8511842815,24,10.46715397910842,0,0.9483697435780275,3.327947261187442,40-60,High
1054,47,383799.9,54665.83678544058,0.3618484288312138,2283013.645756683,60,15.567656819136992,0,1.7091980519674106,5.948447734761481,40-60,Medium
1055,37,562665.51,38823.20534781089,0.6607098634877008,2939450.6826423174,12,10.532804325251771,0,0.8279847545191292,5.224152947711896,25-40,High
1056,25,373733.03,10722.329700971099,0.3170928014051893,1295861.7338154577,12,13.05452139196768,1,0.34427772255412686,3.467346019203755,<25,Medium
1057,32,572622.87,12433.383644656366,0.516679477448108,359902.84665480227,48,10.791447640532219,0,0.26055648761614497,0.62851636829455,25-40,High
1058,58,1029235.035,90427.81108047374,0.5779165508829889,2624382.729992587,36,8.859927189846367,0,1.0543109164231714,2.549838123216032,40-60,High
1059,27,227430.84,33290.34144176215,0.5354270342269766,868808.1552054181,36,8.920236742442007,0,1.7565080325128546,3.8200982558276535,25-40,Low
1060,22,488895.7,17409.99861973373,0.4928862278870369,1688171.001629173,48,14.625958283914128,1,0.42733037626799497,3.453028941815551,<25,Medium
1061,58,921893.06,55635.98714713166,0.7599824609540593,1724565.4758319613,48,13.048966846452673,0,0.7241966283655286,1.8706784448859624,40-60,High
1062,32,385998.0,75701.40998711357,0.5407795993440188,2099213.704666283,24,9.167647120150964,0,2.3534239033501803,5.438405651496336,25-40,Medium
1063,62,516358.93,73748.89135490936,0.24284627889860638,2546066.2642158708,36,11.982407329507886,0,1.7138983076344052,4.9308070729325255,60+,Medium
